id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
31442	u,琪琪\0	u,礦物商人\0	9C	E8	A9	-1
31443	u,拉班\0	u,礦物商人\0	9C	E8	A9	-1
31444	u,柯娜\0	u,礦物商人\0	9C	E8	A9	-1
31445	u,修特那\0	u,礦物商人\0	9C	E8	A9	-1
31452	u,威格特的亡靈\0	a,	9C	E8	A9	-1
31453	u,無名的靈魂\0	a,	9C	E8	A9	-1
31454	u,威格特的亡靈\0	a,	9C	E8	A9	-1
31455	u,鑰匙箱子\0	a,	9C	E8	A9	-1
31456	u,鑰匙箱子\0	a,	9C	E8	A9	-1
31457	u,鑰匙箱子\0	a,	9C	E8	A9	-1
31458	u,鑰匙箱子\0	a,	9C	E8	A9	-1
31459	u,鑰匙箱子\0	a,	9C	E8	A9	-1
31460	u,鑰匙箱子\0	a,	9C	E8	A9	-1
31461	u,鑰匙箱子\0	a,	9C	E8	A9	-1
31462	u,鑰匙箱子\0	a,	9C	E8	A9	-1
31463	u,鑰匙箱子\0	a,	9C	E8	A9	-1
31464	u,鑰匙箱子\0	a,	9C	E8	A9	-1
31465	u,鑰匙箱子\0	a,	9C	E8	A9	-1
31466	u,鑰匙箱子\0	a,	9C	E8	A9	-1
31467	u,鑰匙箱子\0	a,	9C	E8	A9	-1
31468	u,謎樣的箱子\0	a,	9C	E8	A9	-1
31469	u,謎樣的箱子\0	a,	9C	E8	A9	-1
31470	u,謎樣的箱子\0	a,	9C	E8	A9	-1
31471	u,謎樣的箱子\0	a,	9C	E8	A9	-1
31472	u,謎樣的箱子\0	a,	9C	E8	A9	-1
31473	u,謎樣的箱子\0	a,	9C	E8	A9	-1
31474	u,謎樣的箱子\0	a,	9C	E8	A9	-1
31475	u,謎樣的箱子\0	a,	9C	E8	A9	-1
31476	u,謎樣的箱子\0	a,	9C	E8	A9	-1
31477	u,謎樣的箱子\0	a,	9C	E8	A9	-1
31478	u,謎樣的箱子\0	a,	9C	E8	A9	-1
31479	u,謎樣的箱子\0	a,	9C	E8	A9	-1
31480	u,謎樣的箱子\0	a,	9C	E8	A9	-1
31481	u,謎樣的箱子\0	a,	9C	E8	A9	-1
31482	u,謎樣的箱子\0	a,	9C	E8	A9	-1
31483	u,謎樣的箱子\0	a,	9C	E8	A9	-1
31484	u,謎樣的箱子\0	a,	9C	E8	A9	-1
31485	u,謎樣的箱子\0	a,	9C	E8	A9	-1
31486	u,謎樣的箱子\0	a,	9C	E8	A9	-1
31487	u,謎樣的箱子\0	a,	9C	E8	A9	-1
31488	u,裂痕守備隊新兵\0	a,	9C	E8	A9	-1
31489	u,裂痕守備隊士兵\0	a,	9C	E8	A9	-1
31490	u,裂痕守備隊士官\0	a,	9C	E8	A9	-1
31491	u,裂痕守備隊軍官\0	a,	9C	E8	A9	-1
31492	u,裂痕守備隊司令官\0	a,	9C	E8	A9	-1
31493	u,裂痕守備隊英雄\0	a,	9C	E8	A9	-1
31494	u,次元裂痕守門人\0	a,	9C	E8	A9	-1
31495	u,次元裂痕守門人\0	a,	9C	E8	A9	-1
31496	u,次元裂痕守門人\0	a,	9C	E8	A9	-1
31497	u,次元裂痕守門人\0	a,	9C	E8	A9	-1
31498	u,次元裂痕守門人\0	a,	9C	E8	A9	-1
31499	u,次元裂痕守門人\0	a,	9C	E8	A9	-1
31500	u,次元裂痕守門人\0	a,	9C	E8	A9	-1
31501	u,次元裂痕守門人\0	a,	9C	E8	A9	-1
31502	u,次元裂痕守門人\0	a,	9C	E8	A9	-1
31503	u,次元裂痕守門人\0	a,	9C	E8	A9	-1
31504	u,次元裂痕守門人\0	a,	9C	E8	A9	-1
31505	u,次元裂痕守門人\0	a,	9C	E8	A9	-1
31506	u,次元裂痕守門人\0	a,	9C	E8	A9	-1
31507	u,次元裂痕守門人\0	a,	9C	E8	A9	-1
31508	u,聖潔的祭壇\0	a,	9C	E8	A9	-1
31509	u,聖潔的祭壇\0	a,	9C	E8	A9	-1
31510	u,聖潔的祭壇\0	a,	9C	E8	A9	-1
31511	u,聖潔的祭壇\0	a,	9C	E8	A9	-1
31512	u,邪惡的祭壇\0	a,	9C	E8	A9	-1
31513	u,邪惡的祭壇\0	a,	9C	E8	A9	-1
31514	u,邪惡的祭壇\0	a,	9C	E8	A9	-1
31515	u,邪惡的祭壇\0	a,	9C	E8	A9	-1
31516	u,邪惡的祭壇\0	a,	9C	E8	A9	-1
31517	u,長者\0	a,	9C	E8	A9	-1
31518	u,謎樣的死靈法師\0	a,	9C	E8	A9	-1
31519	u,陵墓\0	a,	9C	E8	A9	-1
31520	u,蕾卡兒\0	u,女僕\0	9C	E8	A9	-1
31521	u,傑瑞米\0	u,大廚師\0	9C	E8	A9	-1
31522	u,謎樣的魔法師\0	a,	9C	E8	A9	-1
31523	u,墓碑\0	a,	9C	E8	A9	-1
31524	u,哈曼的亡靈\0	a,	9C	E8	A9	-1
31525	u,哈曼侍從的亡靈\0	a,	9C	E8	A9	-1
31526	u,壞掉的書架\0	a,	9C	E8	A9	-1
31527	u,井\0	a,	9C	E8	A9	-1
31528	u,神官的亡靈\0	a,	9C	E8	A9	-1
31529	u,冒險家的亡靈\0	a,	9C	E8	A9	-1
31530	u,箱子\0	a,	9C	E8	A9	-1
31531	u,墓碑\0	a,	9C	E8	A9	-1
31532	u,莉迪亞的侍女\0	a,	9C	E8	A9	-1
31533	u,壞掉的書架\0	a,	9C	E8	A9	-1
31534	u,壞掉的書架\0	a,	9C	E8	A9	-1
31535	u,壞掉的書架\0	a,	9C	E8	A9	-1
31536	u,棺\0	a,	9C	E8	A9	-1
31537	u,圖那坦\0	u,放牧場管理員\0	9C	E8	A9	-1
31538	u,探險家的亡靈\0	a,	9C	E8	A9	-1
31539	u,沃爾昆\0	u,炎之鐵匠\0	9C	E8	A9	-1
31540	u,克雷因\0	u,巴拉卡斯的監視者\0	9C	E8	A9	-1
31541	u,百眼的祭壇\0	a,	9C	E8	A9	-1
31542	u,雪人的餐桌\0	a,	9C	E8	A9	-1
31543	u,普琳\0	a,	9C	E8	A9	-1
31544	u,那夫\0	a,	9C	E8	A9	-1
31545	u,克洛克斯\0	a,	9C	E8	A9	-1
31546	u,克布爾\0	a,	9C	E8	A9	-1
31547	u,貝爾琳\0	a,	9C	E8	A9	-1
31548	u,謎樣的古代石板\0	a,	9C	E8	A9	-1
31549	u,謎樣的古代石板\0	a,	9C	E8	A9	-1
31550	u,謎樣的古代石板\0	a,	9C	E8	A9	-1
31551	u,謎樣的古代石板\0	a,	9C	E8	A9	-1
31552	u,謎樣的古代石板\0	a,	9C	E8	A9	-1
31553	u,比斯\0	u,傭兵隊長\0	9C	E8	A9	-1
31554	u,卡姆恩\0	u,傭兵\0	9C	E8	A9	-1
31555	u,亞柏克隆比\0	u,傭兵隊補給兵\0	9C	E8	A9	-1
31556	u,瑟麗娜\0	u,傭兵隊醫務兵\0	9C	E8	A9	-1
31557	u,傭兵隊哨兵\0	a,	9C	E8	A9	-1
31558	u,肯特拉聖壇\0	a,	9C	E8	A9	-1
31559	u,亞瑟法的箱子\0	a,	9C	E8	A9	-1
31560	u,巴瑞卡聖壇\0	a,	9C	E8	A9	-1
31561	u,烏丹 瑪雷杜伊的箱子\0	a,	9C	E8	A9	-1
31562	u,克路夫\0	u,釣魚會員\0	9C	E8	A9	-1
31563	u,貝瑞琳\0	u,釣魚會員\0	9C	E8	A9	-1
31564	u,米敘尼\0	u,釣魚會員\0	9C	E8	A9	-1
31565	u,歐格德\0	u,釣魚會員\0	9C	E8	A9	-1
31566	u,羅皮\0	u,釣魚會員\0	9C	E8	A9	-1
31567	u,布利格\0	u,釣魚會員\0	9C	E8	A9	-1
31568	u,帕富斯\0	u,釣魚會員\0	9C	E8	A9	-1
31569	u,沙諾\0	u,釣魚會員\0	9C	E8	A9	-1
31570	u,雷諾斯科\0	u,釣魚會員\0	9C	E8	A9	-1
31571	u,福斯\0	u,釣魚會員\0	9C	E8	A9	-1
31572	u,歐福雷\0	u,釣魚會員\0	9C	E8	A9	-1
31573	u,莫納康\0	u,釣魚會員\0	9C	E8	A9	-1
31574	u,威樂利\0	u,釣魚會員\0	9C	E8	A9	-1
31575	u,利杜隆\0	u,釣魚會員\0	9C	E8	A9	-1
31576	u,貝利克斯\0	u,釣魚會員\0	9C	E8	A9	-1
31577	u,里奈歐斯\0	u,釣魚會員\0	9C	E8	A9	-1
31578	u,海根道夫\0	u,釣魚會員\0	9C	E8	A9	-1
31579	u,克勞\0	u,釣魚會員\0	9C	E8	A9	-1
31580	u,葛拉德利特\0	u,大師\0	9C	E8	A9	-1
31581	u,安娜絲緹雅\0	u,教師\0	9C	E8	A9	-1
31582	u,瑪德雷特\0	u,黑暗騎士\0	9C	E8	A9	-1
31583	u,菲因\0	u,鐵匠\0	9C	E8	A9	-1
31584	u,瓦倫丁\0	u,釀酒者\0	9C	E8	A9	-1
31585	u,斯帕奇貓\0	u,奇茲的使魔\0	9C	E8	A9	-1
31586	u,斯帕奇貓\0	u,奇茲的使魔\0	9C	E8	A9	-1
31587	u,吉德利克\0	u,寶石加工者\0	9C	E8	A9	-1
31588	u,阿格擬斯\0	u,光之聖女\0	9C	E8	A9	-1
31589	u,都達瑪拉圖騰靈\0	a,	9C	E8	A9	-1
31590	u,真實的探求者 帝凡安諾 \0	a,	9C	E8	A9	-1
31591	u,晚霞的引導者 魯娜\0	a,	9C	E8	A9	-1
31592	u,泰爾桑\0	u,首席高崙工匠\0	9C	E8	A9	-1
31593	u,達羅斯\0	u,泰爾桑的高崙\0	9C	E8	A9	-1
31594	u,蒙德\0	u,首席監察員\0	9C	E8	A9	-1
31595	u,黎歐納 布拉克巴德\0	a,	9C	E8	A9	-1
31596	u,托寶德\0	u,大師\0	9C	E8	A9	-1
31597	u,托寶德\0	u,大師\0	9C	E8	A9	-1
31598	u,美狄娜 布拉克哈特\0	a,	9C	E8	A9	-1
31599	u,污名騎士 巴爾提斯汀\0	a,	9C	E8	A9	-1
31600	u,潘蜜拉 阿芙羅蒂雅\0	a,	9C	E8	A9	-1
31601	u,潘蜜拉 阿芙羅蒂雅\0	a,	9C	E8	A9	-1
31602	u,夏蘿娜 阿爾緹蜜雅\0	u,保鏢\0	9C	E8	A9	-1
31603	u,布拉克凱特\0	u,獵人公會會員\0	9C	E8	A9	-1
31604	u,葛林斯特\0	u,情報販子\0	9C	E8	A9	-1
31605	u,金斯雷\0	u,高等元素使\0	9C	E8	A9	-1
31606	u,艾麗絲 蒂 凱特琳娜\0	u,金斯雷的使魔\0	9C	E8	A9	-1
31607	u,夏克頓 蘇 黑斯吐伊\0	a,	9C	E8	A9	-1
31608	u,蓓琳達\0	u,元素使\0	9C	E8	A9	-1
31609	u,獨角獸歐若拉\0	u,蓓琳達的使魔\0	9C	E8	A9	-1
31610	u,席肯 古倫杜雷克\0	a,	9C	E8	A9	-1
31611	u,史魁德 哈特希克爾\0	a,	9C	E8	A9	-1
31612	u,永遠的流浪者 史坦瑞斯 \0	a,	9C	E8	A9	-1
31613	u,諾提斯\0	u,元素使\0	9C	E8	A9	-1
31614	u,拉帝斯\0	u,高等元素使\0	9C	E8	A9	-1
31615	u,隱者\0	a,	9C	E8	A9	-1
31616	u,隱者\0	a,	9C	E8	A9	-1
31617	u,亞利亞 波斯特麥特\0	a,	9C	E8	A9	-1
31618	u,月之歌 艾琳\0	a,	9C	E8	A9	-1
31619	u,艾瑞卡 肯 偉柏\0	a,	9C	E8	A9	-1
31620	u,新綠的賢者 耶里吉亞\0	a,	9C	E8	A9	-1
31621	u,深淵的聖女 艾卡迪雅\0	a,	9C	E8	A9	-1
31622	u,奇茲\0	u,受詛咒的元素使\0	9C	E8	A9	-1
31623	u,巴瓦琳\0	u,情報販子\0	9C	E8	A9	-1
31624	u,多拿斯\0	u,料理名人\0	9C	E8	A9	-1
31625	u,雪人\0	u,多拿斯的料理助手\0	9C	E8	A9	-1
31626	u,頓欽\0	u,廚師\0	9C	E8	A9	-1
31627	u,密斯托\0	u,情報販子\0	9C	E8	A9	-1
31628	u,麗露\0	u,密斯托的孫女\0	9C	E8	A9	-1
31629	u,獨角獸 卡雷多司\0	a,	9C	E8	A9	-1
31630	u,獨角獸 卡雷多司\0	a,	9C	E8	A9	-1
31631	u,艾力克 蘭斯哈特\0	a,	9C	E8	A9	-1
31632	u,謎樣的使魔\0	a,	9C	E8	A9	-1
31633	u,冬之獵者 凱迪斯\0	a,	9C	E8	A9	-1
31634	u,冬之獵者 凱迪斯\0	a,	9C	E8	A9	-1
31635	u,冬之獵者 凱迪斯\0	a,	9C	E8	A9	-1
31636	u,炎之傳承者 亞肯\0	a,	9C	E8	A9	-1
31637	u,卡巴塔里 卡修\0	a,	9C	E8	A9	-1
31638	u,星光騎士 卡斯提\0	a,	9C	E8	A9	-1
31639	u,卡因  班 胡爾特\0	a,	9C	E8	A9	-1
31640	u,黑暗的巡禮者\0	a,	9C	E8	A9	-1
31641	u,黑暗的巡禮者\0	a,	9C	E8	A9	-1
31642	u,塔爾卡依 蘇 都達瑪拉\0	a,	9C	E8	A9	-1
31643	u,白銀 費沙\0	a,	9C	E8	A9	-1
31644	u,佛蘭茲\0	u,黎明的見證\0	9C	E8	A9	-1
31645	u,音德米斯  楚拜斯\0	a,	9C	E8	A9	-1
31646	u,祕傳的石板\0	a,	9C	E8	A9	-1
31647	u,祕傳的石板\0	a,	9C	E8	A9	-1
31648	u,祕傳的石板\0	a,	9C	E8	A9	-1
31649	u,祕傳的石板\0	a,	9C	E8	A9	-1
31650	u,祕傳的石板\0	a,	9C	E8	A9	-1
31651	u,祕傳的石板\0	a,	9C	E8	A9	-1
31652	u,祕傳的石板\0	a,	9C	E8	A9	-1
31653	u,祕傳的石板\0	a,	9C	E8	A9	-1
31654	u,祕傳的石板\0	a,	9C	E8	A9	-1
31655	u,祕傳的石板\0	a,	9C	E8	A9	-1
31656	u,祕傳的石板\0	a,	9C	E8	A9	-1
31657	u,祕傳的石板\0	a,	9C	E8	A9	-1
31658	u,祕傳的石板\0	a,	9C	E8	A9	-1
31659	u,祕傳的石板\0	a,	9C	E8	A9	-1
31660	u,祕傳的石板\0	a,	9C	E8	A9	-1
31661	u,被遺忘的紀念碑\0	a,	9C	E8	A9	-1
31662	u,被遺忘的紀念碑\0	a,	9C	E8	A9	-1
31663	u,被遺忘的紀念碑\0	a,	9C	E8	A9	-1
31664	u,被遺忘的紀念碑\0	a,	9C	E8	A9	-1
31665	u,矮人的屍體\0	a,	9C	E8	A9	-1
31666	u,魯門\0	u,魔法書商人\0	9C	E8	A9	-1
31667	u,萊伊克\0	u,護身符商人\0	9C	E8	A9	-1
31668	u,唐干\0	u,設計圖商人\0	9C	E8	A9	-1
31669	u,歐尼克斯\0	u,礦物商人\0	9C	E8	A9	-1
31670	u,邦斯\0	u,魔法書商人\0	9C	E8	A9	-1
31671	u,巡邏兵\0	a,	9C	E8	A9	-1
31672	u,巡邏兵\0	a,	9C	E8	A9	-1
31673	u,巡邏兵\0	a,	9C	E8	A9	-1
31674	u,巡邏兵\0	a,	9C	E8	A9	-1
31675	u,維克特 馮 德伊克\0	u,國境守備隊隊長\0	9C	E8	A9	-1
31676	u,葛萊高爾 亞太法特\0	u,國境守備隊隊長\0	9C	E8	A9	-1
31677	u,國境守備隊員\0	a,	9C	E8	A9	-1
31678	u,國境守備隊員\0	a,	9C	E8	A9	-1
31679	u,尤斯特斯 馮 伊森\0	u,邊境警衛隊隊長\0	9C	E8	A9	-1
31680	u,菲爾鳴 馮 伊森\0	u,邊境警衛隊隊長\0	9C	E8	A9	-1
31681	u,邊境警衛隊員\0	a,	9C	E8	A9	-1
31682	u,邊境警衛隊員\0	a,	9C	E8	A9	-1
31683	u,亞爾古斯之眼\0	a,	9C	E8	A9	-1
31684	u,烏丹 瑪雷杜伊之眼\0	a,	9C	E8	A9	-1
31685	u,亞瑟法之眼\0	a,	9C	E8	A9	-1
31686	u,火龍的守門人\0	a,	9C	E8	A9	-1
31687	u,火龍的守門人\0	a,	9C	E8	A9	-1
31688	u,奧林匹亞管理者\0	a,	9C	E8	A9	-1
31689	u,奧林匹亞終止者\0	a,	9C	E8	A9	-1
31690	u,英雄紀念塔\0	a,	9C	E8	A9	-1
31691	u,訓練用稻草人\0	a,	9C	E8	A9	-1
31692	u,黎明的祭司\0	a,	9C	E8	A9	-1
31693	u,黃昏的祭司\0	a,	9C	E8	A9	-1
31694	u,黎明的祭司\0	a,	9C	E8	A9	-1
31695	u,黃昏的祭司\0	a,	9C	E8	A9	-1
31696	u,普拉地斯\0	u,釣魚會員\0	9C	E8	A9	-1
31697	u,因達克那\0	u,釣魚會員\0	9C	E8	A9	-1
31698	u,亞里莎\0	u,守門人\0	9C	E8	A9	-1
31699	u,絲塔妮思拉娃\0	u,守門人\0	9C	E8	A9	-1
31700	u,聖女的隨從\0	a,	9C	E8	A9	-1
31701	u,聖女的隨從\0	a,	9C	E8	A9	-1
31702	u,聖女的隨從\0	a,	9C	E8	A9	-1
31703	u,聖女的隨從\0	a,	9C	E8	A9	-1
31704	u,聖女的隨從\0	a,	9C	E8	A9	-1
31705	u,百眼的惡魔\0	a,	9C	E8	A9	-1
31706	u,米奇貓\0	a,	9C	E8	A9	-1
31707	u,肯特拉先鋒隊士兵\0	a,	9C	E8	A9	-1
31708	u,肯特拉先鋒隊咒術士\0	a,	9C	E8	A9	-1
31709	u,肯特拉先鋒隊軍官\0	a,	9C	E8	A9	-1
31710	u,巴瑞卡突擊隊指揮官\0	a,	9C	E8	A9	-1
31711	u,巴瑞卡突擊隊咒術士\0	a,	9C	E8	A9	-1
31712	u,巴瑞卡突擊兵\0	a,	9C	E8	A9	-1
31713	u,吶喊滅亡的人\0	a,	9C	E8	A9	-1
31714	u,吶喊滅亡的人\0	a,	9C	E8	A9	-1
31715	u,吶喊滅亡的人\0	a,	9C	E8	A9	-1
31716	u,吶喊滅亡的人\0	a,	9C	E8	A9	-1
31717	u,吶喊滅亡的人\0	a,	9C	E8	A9	-1
31718	u,吶喊滅亡的人\0	a,	9C	E8	A9	-1
31719	u,吶喊滅亡的人\0	a,	9C	E8	A9	-1
31720	u,吶喊滅亡的人\0	a,	9C	E8	A9	-1
31721	u,道破啟示的人\0	a,	9C	E8	A9	-1
31722	u,道破啟示的人\0	a,	9C	E8	A9	-1
31723	u,道破啟示的人\0	a,	9C	E8	A9	-1
31724	u,道破啟示的人\0	a,	9C	E8	A9	-1
31725	u,道破啟示的人\0	a,	9C	E8	A9	-1
31726	u,道破啟示的人\0	a,	9C	E8	A9	-1
31727	u,道破啟示的人\0	a,	9C	E8	A9	-1
31728	u,道破啟示的人\0	a,	9C	E8	A9	-1
31729	u,冒險家會員\0	a,	9C	E8	A9	-1
31730	u,冒險家會員\0	a,	9C	E8	A9	-1
31731	u,冒險家會員\0	a,	9C	E8	A9	-1
31732	u,冒險家會員\0	a,	9C	E8	A9	-1
31733	u,冒險家會員\0	a,	9C	E8	A9	-1
31734	u,冒險家會員\0	a,	9C	E8	A9	-1
31735	u,冒險家會員\0	a,	9C	E8	A9	-1
31736	u,冒險家會員\0	a,	9C	E8	A9	-1
31737	u,冒險家會員\0	a,	9C	E8	A9	-1
31738	u,冒險家會員\0	a,	9C	E8	A9	-1
31739	u,塔利恩\0	a,	9C	E8	A9	-1
31740	u,凱拉蒂\0	a,	9C	E8	A9	-1
31741	u,歐夏恩\0	a,	9C	E8	A9	-1
31742	u,維爾吉爾\0	a,	9C	E8	A9	-1
31743	u,卡珊德拉\0	a,	9C	E8	A9	-1
31744	u,歐格瑪\0	a,	9C	E8	A9	-1
31745	u,湖之女子\0	a,	9C	E8	A9	-1
31746	u,倒下的獨角獸\0	a,	9C	E8	A9	-1
31747	u,純白的獨角獸\0	a,	9C	E8	A9	-1
31748	u,束縛的基石\0	a,	9C	E8	A9	-1
31750	u,謎樣的女子\0	a,	9C	E8	A9	-1
31751	u,謎樣的黑騎士\0	a,	9C	E8	A9	-1
31752	u,天使的屍體\0	a,	9C	E8	A9	-1
31755	u,赫拉斯特\0	u,大巫師\0	9C	E8	A9	-1
31756	u,戰鬥喵喵\0	u,測試伺服器助手\0	9C	E8	A9	-1
31757	u,皇后喵喵\0	u,測試伺服器助手\0	9C	E8	A9	-1
31758	u,拉菲\0	a,	9C	E8	A9	-1
31759	u,傳送晶體\0	a,	9C	E8	A9	-1
31760	u,皇后喵喵\0	u,冒險助手\0	9C	E8	A9	-1
31761	u,皇后喵喵\0	u,冒險助手\0	9C	E8	A9	-1
31762	u,皇后喵喵\0	u,冒險助手\0	9C	E8	A9	-1
31763	u,皇后喵喵\0	u,冒險助手\0	9C	E8	A9	-1
31764	u,皇后喵喵\0	u,冒險助手\0	9C	E8	A9	-1
31765	u,皇后喵喵\0	u,冒險助手\0	9C	E8	A9	-1
31766	u,皇后喵喵\0	u,冒險助手\0	9C	E8	A9	-1
31767	u,活動守門人\0	a,	9C	E8	A9	-1
31768	u,活動守門人\0	a,	9C	E8	A9	-1
31769	u,英雄紀念塔\0	a,	9C	E8	A9	-1
31770	u,英雄紀念塔\0	a,	9C	E8	A9	-1
31771	u,英雄紀念塔\0	a,	9C	E8	A9	-1
31772	u,英雄紀念塔\0	a,	9C	E8	A9	-1
31773	u,桑寧\0	u,倉庫管理員\0	9C	E8	A9	-1
31774	u,薇琳貓\0	u,活動執行者\0	9C	E8	A9	-1
31775	u,冒險家會員\0	a,	9C	E8	A9	-1
31776	u,冒險家會員\0	a,	9C	E8	A9	-1
31777	u,冒險家會員\0	a,	9C	E8	A9	-1
31778	u,冒險家會員\0	a,	9C	E8	A9	-1
31779	u,冒險家會員\0	a,	9C	E8	A9	-1
31780	u,冒險家會員\0	a,	9C	E8	A9	-1
31781	u,冒險家會員\0	a,	9C	E8	A9	-1
31782	u,冒險家會員\0	a,	9C	E8	A9	-1
31783	u,冒險家會員\0	a,	9C	E8	A9	-1
31784	u,冒險家會員\0	a,	9C	E8	A9	-1
31785	u,冒險家會員\0	a,	9C	E8	A9	-1
31786	u,冒險家會員\0	a,	9C	E8	A9	-1
31787	u,冒險家會員\0	a,	9C	E8	A9	-1
31788	u,冒險家會員\0	a,	9C	E8	A9	-1
31789	u,冒險家會員\0	a,	9C	E8	A9	-1
31790	u,冒險家會員\0	a,	9C	E8	A9	-1
31791	u,冒險家會員\0	a,	9C	E8	A9	-1
31792	u,冒險家會員\0	a,	9C	E8	A9	-1
31793	u,冒險家會員\0	a,	9C	E8	A9	-1
31794	u,冒險家會員\0	a,	9C	E8	A9	-1
31795	u,冒險家會員\0	a,	9C	E8	A9	-1
31796	u,冒險家會員\0	a,	9C	E8	A9	-1
31797	u,冒險家會員\0	a,	9C	E8	A9	-1
31798	u,冒險家會員\0	a,	9C	E8	A9	-1
31799	u,冒險家會員\0	a,	9C	E8	A9	-1
31800	u,冒險家會員\0	a,	9C	E8	A9	-1
31801	u,冒險家會員\0	a,	9C	E8	A9	-1
31802	u,冒險家會員\0	a,	9C	E8	A9	-1
31803	u,冒險家會員\0	a,	9C	E8	A9	-1
31804	u,冒險家會員\0	a,	9C	E8	A9	-1
31805	u,冒險家會員\0	a,	9C	E8	A9	-1
31806	u,冒險家會員\0	a,	9C	E8	A9	-1
31807	u,冒險家會員\0	a,	9C	E8	A9	-1
31808	u,冒險家會員\0	a,	9C	E8	A9	-1
31809	u,冒險家會員\0	a,	9C	E8	A9	-1
31810	u,冒險家會員\0	a,	9C	E8	A9	-1
31811	u,冒險家會員\0	a,	9C	E8	A9	-1
31812	u,冒險家會員\0	a,	9C	E8	A9	-1
31813	u,冒險家會員\0	a,	9C	E8	A9	-1
31814	u,冒險家會員\0	a,	9C	E8	A9	-1
31815	u,冒險家會員\0	a,	9C	E8	A9	-1
31816	u,冒險家會員\0	a,	9C	E8	A9	-1
31817	u,冒險家會員\0	a,	9C	E8	A9	-1
31818	u,冒險家會員\0	a,	9C	E8	A9	-1
31819	u,冒險家會員\0	a,	9C	E8	A9	-1
31820	u,冒險家會員\0	a,	9C	E8	A9	-1
31821	u,冒險家會員\0	a,	9C	E8	A9	-1
31822	u,冒險家會員\0	a,	9C	E8	A9	-1
31823	u,冒險家會員\0	a,	9C	E8	A9	-1
31824	u,冒險家會員\0	a,	9C	E8	A9	-1
31825	u,冒險家會員\0	a,	9C	E8	A9	-1
31826	u,冒險家會員\0	a,	9C	E8	A9	-1
31827	u,冒險家會員\0	a,	9C	E8	A9	-1
31828	u,冒險家會員\0	a,	9C	E8	A9	-1
31829	u,冒險家會員\0	a,	9C	E8	A9	-1
31830	u,冒險家會員\0	a,	9C	E8	A9	-1
31831	u,冒險家會員\0	a,	9C	E8	A9	-1
31832	u,冒險家會員\0	a,	9C	E8	A9	-1
31833	u,冒險家會員\0	a,	9C	E8	A9	-1
31834	u,冒險家會員\0	a,	9C	E8	A9	-1
31835	u,冒險家會員\0	a,	9C	E8	A9	-1
31836	u,冒險家會員\0	a,	9C	E8	A9	-1
31837	u,冒險家會員\0	a,	9C	E8	A9	-1
31838	u,冒險家會員\0	a,	9C	E8	A9	-1
31839	u,冒險家會員\0	a,	9C	E8	A9	-1
31840	u,冒險家會員\0	a,	9C	E8	A9	-1
31841	u,冒險家會員\0	a,	9C	E8	A9	-1
31842	u,傳送晶體\0	a,	9C	E8	A9	-1
31843	u,傳送晶體\0	a,	9C	E8	A9	-1
31844	u,瑞克妮\0	a,	9C	E8	A9	-1
31845	u,血腥小精靈\0	a,	9C	E8	A9	-1
31846	u,黑暗之潘\0	a,	9C	E8	A9	-1
31847	u,潘\0	a,	9C	E8	A9	-1
31848	u,小精靈\0	a,	9C	E8	A9	-1
31849	u,紅色瑞克妮\0	a,	9C	E8	A9	-1
31850	u,安特提米里藍\0	a,	9C	E8	A9	-1
31851	u,提米提藍\0	a,	9C	E8	A9	-1
31852	u,小精靈莫妮卡\0	a,	9C	E8	A9	-1
31853	u,安特布麥特藍\0	a,	9C	E8	A9	-1
31854	u,活動管理員\0	a,	9C	E8	A9	-1
31855	u,活動管理員\0	a,	9C	E8	A9	-1
31856	u,活動管理員\0	a,	9C	E8	A9	-1
31857	u,活動管理員\0	a,	9C	E8	A9	-1
31858	u,活動管理員\0	a,	9C	E8	A9	-1
31859	u,傳送晶體\0	a,	9C	E8	A9	-1
31860	u,普斯貓\0	u,活動執行者\0	9C	E8	A9	-1
31861	u,守門人\0	a,	9C	E8	A9	-1
31862	u,天使界點\0	a,	9C	E8	A9	-1
31863	u,見習聖誕老人\0	a,	9C	E8	A9	-1
31864	u,見習聖誕老人\0	a,	9C	E8	A9	-1
31865	u,禁界的守護者\0	a,	9C	E8	A9	-1
31866	u,禁界的守護者\0	a,	9C	E8	A9	-1
31867	u,禁界的守護者\0	a,	9C	E8	A9	-1
31868	u,禁界的守護者\0	a,	9C	E8	A9	-1
31869	u,禁界的守護者\0	a,	9C	E8	A9	-1
31870	u,禁界的守護者\0	a,	9C	E8	A9	-1
31871	u,禁界的守護者\0	a,	9C	E8	A9	-1
31872	u,禁界的守護者\0	a,	9C	E8	A9	-1
31873	u,禁界的守護者\0	a,	9C	E8	A9	-1
31874	u,禁界的守護者\0	a,	9C	E8	A9	-1
31875	u,禁界的守護者\0	a,	9C	E8	A9	-1
31876	u,禁界的守護者\0	a,	9C	E8	A9	-1
31877	u,禁界的守護者\0	a,	9C	E8	A9	-1
31878	u,禁界的守護者\0	a,	9C	E8	A9	-1
31879	u,禁界的守護者\0	a,	9C	E8	A9	-1
31880	u,禁界的守護者\0	a,	9C	E8	A9	-1
31881	u,禁界的守護者\0	a,	9C	E8	A9	-1
31882	u,禁界的守護者\0	a,	9C	E8	A9	-1
31883	u,禁界的守護者\0	a,	9C	E8	A9	-1
31884	u,禁界的守護者\0	a,	9C	E8	A9	-1
